"File","Interval","Time","ULx","ULy","ULz","LLx","LLy","LLz","TTx","TTy","TTz","TBx","TBy","TBz","TDx","TDy","TDz","JAWx","JAWy","JAWz","F1","F2","F3","F2_F3","Speaker","LP","Rep","Word","Int","start.event","Triplet"
"lailiwei01","li",0.345,11.80356109,-0.729212484,-0.711490129,6.451489353,-2.765665318,-28.32964672,-11.87254662,-5.977454392,0.817447695820783,-29.30082841,-6.151903814,-1.154921641,-42.19669331,-1.526269059,1.287233541,-2.156388722,-2.381244944,-28.29534514,345.8135793,0.589056545359177,2428.303777,2123.319627,"s1",-0.990243516805521,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.35,11.80596249,-0.729692501,-0.707410264,6.458375388,-2.756849887,-28.30706808,-11.85999983,-5.98287086,0.813001870791411,-29.27656166,-6.14602471,-1.184135259,-42.20366745,-1.525243452,1.292901815,-2.185138684,-2.405394809,-28.23806469,341.2385502,0.608789073815425,2466.242632,2156.772797,"s1",-0.987284686692357,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.355,11.83410279,-0.706845633,-0.649059215,6.463810074,-2.724398712,-28.29610468,-11.85279064,-6.001863642,0.792114446537699,-29.26854437,-6.135936815,-1.158513806,-42.21620818,-1.499162462,1.305902284,-2.2101075,-2.422089376,-28.19158239,340.0192609,0.641868153316856,2486.340392,2191.296853,"s1",-0.976588226407479,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.36,11.87112982,-0.675944827,-0.571970269,6.468743661,-2.683786961,-28.28915161,-11.84742434,-6.02554384,0.765550326320387,-29.26613744,-6.124395773,-1.113959766,-42.23067085,-1.464430746,1.321434297,-2.233770822,-2.436209895,-28.14882831,339.9585883,0.67955531837635,2500.278261,2226.190649,"s1",-0.963220236521513,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.365,11.90815684,-0.64504402,-0.494881323,6.473677248,-2.643175211,-28.28219855,-11.84205803,-6.049224039,0.738986206103075,-29.26373051,-6.112854732,-1.069405726,-42.24513351,-1.42969903,1.336966309,-2.257434143,-2.450330414,-28.10607422,339.8979157,0.717242483435844,2514.21613,2261.084445,"s1",-0.949852249821388,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.37,11.92945816,-0.619938757,-0.462125008,6.473123714,-2.595362077,-28.28236917,-11.85106465,-6.106096433,0.709899422560228,-29.26035036,-6.097692533,-1.012013703,-42.25669602,-1.379978475,1.364143638,-2.267077845,-2.45546973,-28.05848041,341.7206887,0.748614646450457,2516.463586,2277.040944,"s1",-0.943242332874644,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.375,11.92423107,-0.604610261,-0.504155429,6.463313704,-2.535400604,-28.29455706,-11.88431763,-6.218962258,0.676557043313859,-29.25532845,-6.076421638,-0.932964703,-42.26336611,-1.304972565,1.410965979,-2.253071212,-2.445458244,-28.00272225,346.7207316,0.769333747622673,2498.989955,2261.051258,"s1",-0.948032915451499,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.38,11.91900398,-0.589281764,-0.54618585,6.453503695,-2.475439131,-28.30674496,-11.9175706,-6.331828082,0.643214664269103,-29.25030653,-6.055150743,-0.853915702,-42.2700362,-1.229966655,1.457788321,-2.239064579,-2.435446758,-27.94696408,351.7207744,0.790052848794889,2481.516323,2245.061573,"s1",-0.952823497709768,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.385,11.91375957,-0.573972649,-0.588235732,6.443666387,-2.415486504,-28.31897908,-11.95092402,-6.444976456,0.60985558696,-29.24529404,-6.033912036,-0.774847895,-42.27669449,-1.15500732,1.50462055,-2.225073235,-2.425441129,-27.89122653,356.7204929,0.810764683746957,2464.055963,2229.084589,"s1",-0.957628294876764,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.39,11.89105723,-0.578197699,-0.649900681,6.406315919,-2.364450114,-28.37780477,-12.08551108,-6.84289968,0.55966690859407,-29.24978443,-6.045114555,-0.676824977,-42.27145743,-1.126990472,1.561418703,-2.226491095,-2.421338527,-27.8562652,361.3932986,0.82415362394836,2459.971798,2225.908432,"s1",-0.976760171082681,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.395,11.8683549,-0.582422748,-0.711565629,6.368965451,-2.313413724,-28.43663046,-12.22009814,-7.240822905,0.509478230026525,-29.25427482,-6.056317074,-0.578802059,-42.26622037,-1.098973625,1.618216855,-2.227908955,-2.417235926,-27.82130388,366.0661044,0.837542564149764,2455.887632,2222.732275,"s1",-0.995892044102754,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.4,11.84565257,-0.586647798,-0.773230578,6.331614984,-2.262377334,-28.49545615,-12.3546852,-7.63874613,0.459289551660595,-29.2587652,-6.067519594,-0.480779141,-42.2609833,-1.070956777,1.675015008,-2.229326815,-2.413133324,-27.78634256,370.7389101,0.850931504351167,2451.803467,2219.556117,"s1",-1.01502391680424,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.405,11.84018632,-0.580042221,-0.77398557,6.301038605,-2.224809504,-28.56181787,-12.46738777,-7.974245873,0.403757449267972,-29.26156692,-6.075613667,-0.369410889,-42.26239472,-1.043648059,1.729792887,-2.251830789,-2.416158584,-27.76401156,374.1482159,0.870807159154851,2457.69031,2227.99296,"s1",-1.02650652917707,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.41,11.844851,-0.567070686,-0.738939279,6.274443858,-2.195158142,-28.63260908,-12.56722722,-8.273054723,0.345084621961426,-29.26337608,-6.081880677,-0.250198598,-42.26771393,-1.016755561,1.783383302,-2.286728631,-2.423373416,-27.74910434,376.8148695,0.894495534655408,2469.437851,2243.255619,"s1",-1.03349310217848,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.415,11.84951568,-0.55409915,-0.703892988,6.247849112,-2.16550678,-28.70340029,-12.66706667,-8.571863574,0.28641179465488,-29.26518524,-6.088147688,-0.130986306,-42.27303314,-0.989863063,1.836973718,-2.321626472,-2.430588247,-27.73419711,379.4815231,0.918183910155965,2481.185392,2258.518277,"s1",-1.0404796748613,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.42,11.85432305,-0.542298884,-0.66941353,6.229559576,-2.136016206,-28.76668419,-12.72169602,-8.728366635,0.229940013025875,-29.25781145,-6.087562064,-0.012201819,-42.27540395,-0.961282459,1.896341878,-2.352807938,-2.433801605,-27.7140132,381.8682045,0.942780769960757,2495.880961,2275.546772,"s1",-1.04477488002306,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.425,11.85953946,-0.533856024,-0.636558876,6.23507666,-2.106986525,-28.80844866,-12.64673211,-8.476954754,0.179777458170419,-29.22411503,-6.067333585,0.105356382,-42.26932327,-0.927862957,1.972271758,-2.373336534,-2.42554487,-27.67870382,383.4523548,0.969981768394043,2519.026955,2297.636979,"s1",-1.04135535835032,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.43,11.86475587,-0.525413164,-0.603704223,6.240593743,-2.077956844,-28.85021312,-12.57176819,-8.225542873,0.129614903314964,-29.19041861,-6.047105107,0.222914583,-42.26324259,-0.894443455,2.048201637,-2.39386513,-2.417288135,-27.64339444,385.036505,0.997182768742012,2542.172949,2319.727186,"s1",-1.03793583699616,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.435,11.86997228,-0.516970303,-0.57084957,6.246110827,-2.048927163,-28.89197759,-12.49680427,-7.974130992,0.0794523482578948,-29.15672219,-6.026876628,0.340472784,-42.25716191,-0.861023953,2.124131516,-2.414393725,-2.4090314,-27.60808507,386.6206553,1.02438376908998,2565.318943,2341.817393,"s1",-1.03451631532342,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.44,11.85346656,-0.531962298,-0.581224839,6.250377929,-1.984002955,-28.91522555,-12.46388375,-7.91212651,0.0327848790625478,-29.09673683,-6.025015875,0.447638578,-42.21817991,-0.842341204,2.208115347,-2.398056943,-2.378362734,-27.56014004,386.7257665,1.06524810279072,2611.068826,2388.32938,"s1",-1.03841534573191,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.445,11.8342061,-0.549926235,-0.597082405,6.254486513,-1.914526705,-28.9361253,-12.43629505,-7.874142142,-0.0134393533620239,-29.03341759,-6.025484466,0.553486435,-42.17502546,-0.825527328,2.293120557,-2.377044996,-2.34485185,-27.51059258,386.6433102,1.10784518204542,2659.685269,2437.938465,"s1",-1.04324249412969,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.45,11.81494564,-0.567890172,-0.612939971,6.258595096,-1.845050454,-28.95702505,-12.40870635,-7.836157774,-0.059663585584982,-28.97009834,-6.025953056,0.659334293,-42.13187101,-0.808713453,2.378125768,-2.35603305,-2.311340965,-27.46104513,386.5608539,1.15044226130011,2708.301711,2487.54755,"s1",-1.04806964284606,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.455,11.80429148,-0.572086292,-0.625533714,6.259807489,-1.770881164,-28.97592616,-12.38831658,-7.855379374,-0.0965436139989337,-28.9049416,-6.035234501,0.759015336,-42.08190044,-0.768567659,2.458484444,-2.332594556,-2.276796084,-27.42218509,385.9246669,1.19221317994003,2757.445984,2530.273672,"s1",-1.05107764069703,"01","lailiwei","b",FALSE,"t1"
"lailiwei01","li",0.46,11.80170095,-0.563382728,-0.635069435,6.258306312,-1.692314756,-28.99295467,-12.3746718,-7.928199801,-0.124668639773705,-28.83806323,-6.052773103,0.852918417,-42.02554355,-0.706561148,2.534489575,-2.306882522,-2.241282406,-27.39333856,384.7696645,1.23321003264707,2807.084803,2566.550836,"s1",-1.0523811939263,"01","lailiwei","b",FALSE,"t1"
"lailiwei02","lai",0,11.84407958,-0.587709278,-0.69561117,7.046507895,-2.834006134,-27.6089441,-13.80153109,-2.862250089,1.09116555529224,-32.16686164,-3.915880437,-5.192539306,-44.54821491,-2.412438945,-6.877906417,-0.720550829,-2.452832789,-24.85424495,344.8692059,0.180585740393305,2777.306655,2229.424188,"s1",-0.787771455540718,"02","lailiwei","a",TRUE,"t1"
"lailiwei02","lai",0.005,11.81701238,-0.591472384,-0.709619114,7.022747295,-2.819303145,-27.60972305,-13.73524669,-2.81878001,1.0796540110052,-32.12073952,-3.917783419,-5.393454388,-44.49645605,-2.431992369,-7.143175058,-0.773749136,-2.509040769,-24.90953791,345.6844245,0.109697028909293,2771.266824,2179.636042,"s1",-0.803964389889751,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.01,11.78994518,-0.59523549,-0.723627058,6.998986694,-2.804600156,-27.61050201,-13.6689623,-2.775309932,1.06814246691978,-32.07461741,-3.919686402,-5.594369469,-44.44469719,-2.451545794,-7.4084437,-0.826947443,-2.56524875,-24.96483087,346.4996432,0.0388083174252811,2765.226994,2129.847897,"s1",-0.820157324557368,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.015,11.76167044,-0.594958784,-0.729954743,6.964741122,-2.786559535,-27.63407184,-13.61494104,-2.750488485,1.05655950616641,-32.02605266,-3.91748472,-5.798570497,-44.38939787,-2.466244435,-7.664474792,-0.887043414,-2.619139183,-25.03506555,347.2866837,-0.0202020981541128,2761.512725,2095.377475,"s1",-0.840075308568028,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.02,11.73023031,-0.584092363,-0.716149871,6.903010888,-2.759769853,-27.71738427,-13.5930656,-2.774551413,1.04478933827889,-31.97108493,-3.904523324,-6.011385102,-44.32481779,-2.468217048,-7.896291143,-0.965220499,-2.666954543,-25.14446751,347.9998598,-0.0480754660731272,2763.894541,2101.06001,"s1",-0.869757915085082,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.025,11.69879019,-0.573225941,-0.702344999,6.841280655,-2.732980171,-27.80069671,-13.57119017,-2.79861434,1.03301917059299,-31.9161172,-3.891561928,-6.224199707,-44.26023772,-2.47018966,-8.128107494,-1.043397584,-2.714769903,-25.25386948,348.7130359,-0.0759488359068243,2766.276357,2106.742545,"s1",-0.899440518097708,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.03,11.66858688,-0.561570451,-0.687120374,6.747658547,-2.679603258,-27.9559238,-13.54621355,-2.794901406,1.02693829993826,-31.859376,-3.887179031,-6.451935519,-44.2066318,-2.470084317,-8.342180438,-1.130495419,-2.765871712,-25.39226536,349.9043971,-0.0920827798441055,2758.21669,2111.471219,"s1",-0.938889340679358,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.035,11.63938621,-0.549275285,-0.6707448,6.628182658,-2.60467288,-28.16944995,-13.51872288,-2.768671419,1.02546957102582,-31.8011971,-3.889750464,-6.691767503,-44.16192229,-2.468294438,-8.541869336,-1.224825036,-2.819637747,-25.55416574,351.4834085,-0.0986999283634227,2741.692427,2115.426626,"s1",-0.986255344305861,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.04,11.61018555,-0.536980119,-0.654369226,6.508706769,-2.529742501,-28.38297609,-13.49123221,-2.742441431,1.02400084211338,-31.7430182,-3.892321897,-6.931599488,-44.11721279,-2.466504558,-8.741558234,-1.319154653,-2.873403781,-25.71606613,353.0624199,-0.10531707688274,2725.168164,2119.382032,"s1",-1.03362134474652,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.045,11.5958343,-0.518184871,-0.627926068,6.340643523,-2.442964882,-28.76144999,-13.43406985,-2.598563285,1.02347960920811,-31.71306395,-3.904718105,-7.206012755,-44.12736316,-2.457927433,-8.945812771,-1.390098384,-2.896963848,-26.00752924,358.7234356,-0.115808505056502,2703.121434,2103.328247,"s1",-1.09173572227299,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.05,11.58455857,-0.498043371,-0.599397781,6.1625172,-2.353733545,-29.17408672,-13.3707621,-2.430318667,1.02315461513287,-31.68895538,-3.919149153,-7.487588258,-44.14887572,-2.447944581,-9.151012912,-1.456198592,-2.914267864,-26.32582649,365.2298882,-0.127102347952478,2679.930929,2083.130295,"s1",-1.15207622510414,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.055,11.57167733,-0.474468293,-0.575991631,5.978019321,-2.271021901,-29.60717789,-13.31757009,-2.263289241,1.0161854374602,-31.68214046,-3.930948775,-7.770094756,-44.18696749,-2.434841267,-9.358375391,-1.521067463,-2.926499398,-26.66341057,373.4058619,-0.139078819203104,2658.264011,2064.157289,"s1",-1.2149580951799,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.06,11.54504727,-0.421489574,-0.596449194,5.738958258,-2.244142017,-30.21543178,-13.35100482,-2.106666184,0.952318411831732,-31.82342058,-3.920214036,-8.060573883,-44.36703623,-2.395015701,-9.584255176,-1.575391712,-2.895292447,-27.16615861,395.8788676,-0.156901009557989,2649.644418,2055.674169,"s1",-1.29960309086848,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.065,11.51841721,-0.368510855,-0.616906757,5.499897196,-2.217262134,-30.82368566,-13.38443955,-1.950043127,0.888451386404884,-31.96470071,-3.909479297,-8.35105301,-44.54710498,-2.355190136,-9.81013496,-1.629715961,-2.864085496,-27.66890664,418.3518733,-0.174723201827556,2641.024825,2047.19105,"s1",-1.38424808623847,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.07,11.48465774,-0.309689708,-0.648218189,5.249952785,-2.206582174,-31.45679695,-13.53048719,-1.934409844,0.77884498951276,-32.19701413,-3.865712655,-8.618514865,-44.80652565,-2.301620267,-10.02670466,-1.702159616,-2.835333638,-28.19982924,446.5408431,-0.192019955432989,2632.918917,2041.153862,"s1",-1.47463166214769,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.075,11.43930079,-0.241364632,-0.697185702,4.982304339,-2.222254767,-32.13034397,-13.85972323,-2.148125821,0.594833969845296,-32.57741219,-3.768212739,-8.848534329,-45.19502875,-2.22569242,-10.22812958,-1.804078264,-2.8105755,-28.77658363,484.0280216,-0.208461973701776,2625.648625,2039.095492,"s1",-1.57435023797275,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.08,11.39394384,-0.173039557,-0.746153215,4.714655893,-2.237927361,-32.80389099,-14.18895927,-2.361841799,0.410822950177833,-32.95781025,-3.670712823,-9.078553793,-45.58353184,-2.149764574,-10.42955449,-1.905996911,-2.785817362,-29.35333803,521.5152001,-0.224903991970563,2618.378332,2037.037121,"s1",-1.67406881379782,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.085,11.35958864,-0.11195859,-0.791265621,4.460880319,-2.216584703,-33.40097438,-14.66286498,-2.749977797,0.194948197965219,-33.39519529,-3.578804829,-9.240017305,-46.04559563,-2.064076236,-10.56979607,-2.039245348,-2.779950942,-29.90489166,556.689659,-0.233858648089927,2606.103166,2029.020332,"s1",-1.76586272790226,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.09,11.33098106,-0.05466215,-0.834364012,4.214352325,-2.175904232,-33.95811101,-15.21235021,-3.229235742,-0.0375730683508148,-33.86235193,-3.489818213,-9.365665251,-46.54608961,-1.973288741,-10.67807374,-2.188861353,-2.783954089,-30.4432797,590.6558884,-0.238901692075149,2591.213314,2017.890697,"s1",-1.85351657652183,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.095,11.30237349,0.00263429,-0.877462402,3.96782433,-2.135223761,-34.51524764,-15.76183544,-3.708493688,-0.270094334263621,-34.32950858,-3.400831596,-9.491313197,-47.04658358,-1.882501246,-10.7863514,-2.338477358,-2.787957236,-30.98166774,624.6221177,-0.24394473606037,2576.323462,2006.761062,"s1",-1.94117042227413,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.1,11.29389582,0.020983983,-0.869550738,3.777746368,-2.032302404,-34.88587289,-16.25474864,-3.982423076,-0.426502431831825,-34.67093423,-3.360038359,-9.450804873,-47.42182663,-1.804105875,-10.71721926,-2.471446692,-2.796915577,-31.38852413,644.4872524,-0.235732509574678,2563.171831,1999.918192,"s1",-2.00442711081085,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.105,11.28686402,0.036536249,-0.857975175,3.591723041,-1.924910472,-35.24310158,-16.74359844,-4.241604334,-0.57744354995109,-35.003329,-3.322706708,-9.398362045,-47.78807328,-1.726600594,-10.6353443,-2.603220346,-2.806229835,-31.78593299,663.3395479,-0.226568193805131,2550.145051,1993.383228,"s1",-2.06593142532486,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.11,11.28059793,0.048752314,-0.840202166,3.421393808,-1.821962219,-35.55997867,-17.17731167,-4.461329493,-0.70657114569279,-35.28229819,-3.289397185,-9.307048121,-48.0953533,-1.659912857,-10.50924058,-2.726950869,-2.813212593,-32.1457705,679.803545,-0.21518500607891,2538.240708,1988.818875,"s1",-2.12219190623659,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.115,11.27722761,0.048351621,-0.798991815,3.310416091,-1.735818957,-35.72425509,-17.40251085,-4.531840598,-0.753204918358024,-35.35922385,-3.271298444,-9.068732493,-48.17963482,-1.634134635,-10.21587367,-2.820264088,-2.811378149,-32.36352165,687.2355317,-0.195410538416832,2530.581166,1991.706935,"s1",-2.15862138490932,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.12,11.27385729,0.047950928,-0.757781464,3.199438374,-1.649675695,-35.88853151,-17.62771002,-4.602351703,-0.799838693039397,-35.43614952,-3.253199704,-8.830416864,-48.26391635,-1.608356412,-9.922506757,-2.913577308,-2.809543705,-32.58127281,694.6675184,-0.175636068840071,2522.921625,1994.594995,"s1",-2.19505086358205,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.125,11.25253769,0.049339271,-0.762645198,3.112795932,-1.58871202,-35.98206664,-17.74483126,-4.679677432,-0.831008630573964,-35.42470086,-3.260847711,-8.52907673,-48.24912738,-1.596634702,-9.567644891,-2.985024117,-2.799277276,-32.7290015,698.8238486,-0.151605277262401,2515.622059,1998.630606,"s1",-2.22944586510275,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.13,11.21217901,0.052625273,-0.816380457,3.051966309,-1.554456738,-36.00056535,-17.74731248,-4.764231543,-0.845775825317706,-35.31951212,-3.295805707,-8.160885487,-48.12925273,-1.599822962,-9.147554338,-3.033276873,-2.780066905,-32.80245623,699.5056374,-0.123059737069958,2508.704325,2003.883443,"s1",-2.2616828603567,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.135,11.17182033,0.055911275,-0.870115716,2.991136686,-1.520201455,-36.01906406,-17.74979369,-4.848785654,-0.860543020061447,-35.21432339,-3.330763703,-7.792694244,-48.00937808,-1.603011222,-8.727463784,-3.081529628,-2.760856535,-32.87591096,700.1874261,-0.0945141968775136,2501.78659,2009.13628,"s1",-2.29391985561066,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.14,11.12676292,0.05887387,-0.947174632,2.952084652,-1.510280962,-35.97198169,-17.7097926,-4.965771306,-0.86576020800807,-35.04685858,-3.386282221,-7.370930496,-47.83332455,-1.590305341,-8.254822638,-3.100648366,-2.738726597,-32.860786,697.161879,-0.0556704831616947,2496.540397,2016.174525,"s1",-2.32071579611616,"02","lailiwei","a",FALSE,"t1"
"lailiwei02","lai",0.145,11.08023314,0.061735124,-1.031542116,2.919856716,-1.507985878,-35.90434922,-17.65647949,-5.09291952,-0.867984859643873,-34.8598793,-3.448243466,-6.932379577,-47.63966713,-1.572618963,-7.76571454,-3.110637836,-2.715681802,-32.81790423,692.974622,-0.0135997903389772,2491.817989,2023.772235,"s1",-2.3458067606015,"02","lailiwei","a",FALSE,"t1"
